id;node_sn;timestamp;GPS_lat;GPS_lon;GPS_alt;GPS_speed;GPS_num_sats;ACC_x_RMS;ACC_y_RMS;ACC_z_RMS;ACC_x_MEAN;ACC_y_MEAN;ACC_z_MEAN;ACC_samples;MAG_x_RMS;MAG_y_RMS;MAG_z_RMS;MAG_x_MEAN;MAG_y_MEAN;MAG_z_MEAN;MAG_samples;temperature;is_anomaly;raw_MSE;score
2925;11;15/04/2022 02:29;0;0;0;0;0;0;0;0;-950.344;0.306563;0.919688;1;0;0;0;22;-43;34;1;200.332;NULL;NULL;NULL
2926;7;15/04/2022 02:37;4.499.052.047.729.490;7.515.439.987.182.610;167;1.2;3;0;0;0;-965.672;260.578;0.919688;1;0;0;0;22;-67;38;1;197.501;NULL;NULL;NULL
2927;6;15/04/2022 02:55;0;0;0;0;0;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;203.376;NULL;NULL;NULL
2928;22;15/04/2022 02:56;45.241.798.400.878.900;1.983.513.069.152.830;57;0;3;0;0;0;-9.81;-0.153281;0.306563;1;0;0;0;-17;43;18;1;104.841;NULL;NULL;NULL
2929;2;15/04/2022 02:58;0;0;0;0;0;0;0;0;-965.672;0.153281;153.281;1;0;0;0;-3;-61;44;1;20.594;NULL;NULL;NULL
2930;3;15/04/2022 03:26;44.990.501.403.808.500;7.517.210.006.713.860;294;0;4;0;0;0;-965.672;-0.459844;-0.153281;1;0;0;0;54;-85;-17;1;187.861;NULL;NULL;NULL
2931;11;15/04/2022 03:29;0;0;0;0;0;0;0;0;-950.344;0.153281;107.297;1;0;0;0;22;-43;34;1;198.943;NULL;NULL;NULL
2932;7;15/04/2022 03:39;4.499.082.946.777.340;7.517.000.198.364.250;278;0;3;0;0;0;-935.016;275.906;183.938;1;0;0;0;22;-67;38;1;200.225;NULL;NULL;NULL
2933;6;15/04/2022 03:55;0;0;0;0;0;0;0;0;-996.328;-0.459844;24.525;1;0;0;0;10;47;21;1;202.148;NULL;NULL;NULL
2934;22;15/04/2022 03:56;4.524.161.148.071.280;198.346.004.486.084;140;0;4;0;0;0;-996.328;-0.153281;0.459844;1;0;0;0;-17;43;18;1;953.079;NULL;NULL;NULL
2935;2;15/04/2022 03:58;0;0;0;0;0;0;0;0;-919.687;0.153281;137.953;1;0;0;0;-3;-61;44;1;204.711;NULL;NULL;NULL
2936;3;15/04/2022 04:24;44.990.989.685.058.500;7.516.870.021.820.060;173;0;4;0;0;0;-965.672;-0.613125;-0.613125;1;0;0;0;54;-85;-17;1;185.218;NULL;NULL;NULL
2937;11;15/04/2022 04:29;0;0;0;0;0;0;0;0;-965.672;0.306563;107.297;1;0;0;0;22;-43;34;1;197.288;NULL;NULL;NULL
2938;7;15/04/2022 04:40;44.990.821.838.378.900;7.516.079.902.648.920;164;0;2;0;0;0;-965.672;275.906;107.297;1;0;0;0;22;-67;38;1;198.837;NULL;NULL;NULL
2939;6;15/04/2022 04:56;0;0;0;0;0;0;0;0;-965.672;-0.306563;24.525;1;0;0;0;10;47;21;1;200.305;NULL;NULL;NULL
2940;22;15/04/2022 04:58;452.418.098.449.707;1.983.477.020.263.670;97;0;5;0;0;0;-101.166;-0.153281;0.459844;1;0;0;0;-17;43;18;1;949.874;NULL;NULL;NULL
2941;3;15/04/2022 05:27;0;0;0;0;0;0;0;0;-950.344;-0.459844;-0.613125;1;0;0;0;54;-85;-17;1;184.951;NULL;NULL;NULL
2942;11;15/04/2022 05:30;0;0;0;0;0;0;0;0;-9.81;0.306563;168.609;1;0;0;0;22;-43;34;1;195.178;NULL;NULL;NULL
2943;7;15/04/2022 05:41;0;0;0;0;0;0;0;0;-950.344;275.906;0.766406;1;0;0;0;22;-67;38;1;198.169;NULL;NULL;NULL
2944;6;15/04/2022 05:56;0;0;0;0;0;0;0;0;-965.672;-0.306563;260.578;1;0;0;0;10;47;21;1;197.849;NULL;NULL;NULL
2945;22;15/04/2022 05:58;4.524.169.921.875;19.834.699.630.737.300;124;0;4;0;0;0;-9.81;-0.153281;0.153281;1;0;0;0;-17;43;18;1;901.808;NULL;NULL;NULL
2946;2;15/04/2022 05:59;0;0;0;0;0;0;0;0;-950.344;0.306563;0.766406;1;0;0;0;-3;-61;44;1;202.121;NULL;NULL;NULL
2947;3;15/04/2022 06:25;4.499.079.895.019.530;7.517.509.937.286.370;269;0;5;0;0;0;-965.672;-0.459844;-0.153281;1;0;0;0;54;-85;-17;1;177.794;NULL;NULL;NULL
2948;11;15/04/2022 06:30;0;0;0;0;0;0;0;0;-950.344;0.306563;0.613125;1;0;0;0;22;-43;34;1;192.535;NULL;NULL;NULL
2949;7;15/04/2022 06:41;0;0;0;0;0;0;0;0;-9.81;260.578;107.297;1;0;0;0;22;-67;38;1;195.953;NULL;NULL;NULL
2950;6;15/04/2022 06:56;0;0;0;0;0;0;0;0;-950.344;-0.306563;260.578;1;0;0;0;10;47;21;1;195.686;NULL;NULL;NULL
2951;2;15/04/2022 06:59;0;0;0;0;0;0;0;0;-935.016;0.153281;107.297;1;0;0;0;-3;-61;44;1;201.133;NULL;NULL;NULL
2952;22;15/04/2022 06:59;45.241.851.806.640.600;19.834.579.467.773.400;103;0;7;0;0;0;-996.328;-0.153281;0.306563;1;0;0;0;-17;43;18;1;979.248;NULL;NULL;NULL
2953;3;15/04/2022 07:23;44.990.821.838.378.900;75.175.299.644.470.200;250;0;4;0;0;0;-996.328;-0.613125;-107.297;1;0;0;0;54;-85;-17;1;174.643;NULL;NULL;NULL
2954;11;15/04/2022 07:30;0;0;0;0;0;0;0;0;-9.81;0;107.297;1;0;0;0;22;-43;34;1;190.345;NULL;NULL;NULL
2955;7;15/04/2022 07:39;4.499.024.963.378.900;75.159.502.029.418.900;299;0;4;0;0;0;-935.016;275.906;107.297;1;0;0;0;22;-67;38;1;191.066;NULL;NULL;NULL
2956;6;15/04/2022 07:56;0;0;0;0;0;0;0;0;-9.81;-0.459844;260.578;1;0;0;0;10;47;21;1;194.297;NULL;NULL;NULL
2957;2;15/04/2022 07:59;0;0;0;0;0;0;0;0;-919.687;0.153281;153.281;1;0;0;0;-3;-61;44;1;200.439;NULL;NULL;NULL
2958;22;15/04/2022 08:00;45.241.249.084.472.600;19.834.260.940.551.700;76;0;4;0;0;0;-101.166;-0.306563;0.306563;1;0;0;0;-17;43;18;1;10.444;NULL;NULL;NULL
2959;3;15/04/2022 08:23;44.990.848.541.259.700;7.517.240.047.454.830;251;0;5;0;0;0;-965.672;-0.613125;-0.613125;1;0;0;0;54;-85;-17;1;175.071;NULL;NULL;NULL
2960;11;15/04/2022 08:30;0;0;0;0;0;0;0;0;-950.344;0.306563;107.297;1;0;0;0;22;-43;34;1;18.925;NULL;NULL;NULL
2961;7;15/04/2022 08:40;44.990.211.486.816.400;7.516.520.023.345.940;192;0;3;0;0;0;-950.344;275.906;0.766406;1;0;0;0;22;-67;38;1;190.879;NULL;NULL;NULL
2962;6;15/04/2022 08:57;0;0;0;0;0;0;0;0;-965.672;-0.306563;291.234;1;0;0;0;10;47;21;1;193.362;NULL;NULL;NULL
2963;2;15/04/2022 09:00;0;0;0;0;0;0;0;0;-904.359;0.306563;153.281;1;0;0;0;-3;-61;44;1;200.439;NULL;NULL;NULL
2964;22;15/04/2022 09:00;452.418.212.890.625;1.983.477.020.263.670;107;0;4;0;0;0;-996.328;-0.459844;0.459844;1;0;0;0;-17;43;18;1;145.857;NULL;NULL;NULL
2965;3;15/04/2022 09:25;4.499.089.813.232.420;7.516.449.928.283.690;195;0;5;0;0;0;-965.672;-0.613125;-122.625;1;0;0;0;54;-85;-17;1;177.314;NULL;NULL;NULL
2966;11;15/04/2022 09:31;0;0;0;0;0;0;0;0;-965.672;0.306563;0.919688;1;0;0;0;22;-43;34;1;188.609;NULL;NULL;NULL
2967;7;15/04/2022 09:40;4.498.986.053.466.790;7.519.050.121.307.370;404;0;4;0;0;0;-950.344;260.578;107.297;1;0;0;0;22;-67;38;1;190.051;NULL;NULL;NULL
2968;6;15/04/2022 09:57;0;0;0;0;0;0;0;0;-965.672;-0.459844;291.234;1;0;0;0;10;47;21;1;192.668;NULL;NULL;NULL
2969;22;15/04/2022 10:01;4.524.192.810.058.590;19.835.020.065.307.600;86;0;1;0;0;0;-101.166;-0.153281;0.766406;1;0;0;0;-17;43;18;1;195.579;NULL;NULL;NULL
2970;3;15/04/2022 10:23;4.499.134.063.720.700;7.517.739.772.796.630;333;1.8;6;0;0;0;-965.672;-0.613125;-0.306563;1;0;0;0;54;-85;-17;1;179.877;NULL;NULL;NULL
2971;11;15/04/2022 10:31;0;0;0;0;0;0;0;0;-965.672;0.306563;0.766406;1;0;0;0;22;-43;34;1;188.689;NULL;NULL;NULL
2972;7;15/04/2022 10:38;449.906.005.859.375;7.516.870.021.820.060;266;3;3;0;0;0;-950.344;275.906;0.613125;1;0;0;0;22;-67;38;1;187.434;NULL;NULL;NULL
2973;6;15/04/2022 10:57;0;0;0;0;0;0;0;0;-9.81;-0.459844;275.906;1;0;0;0;10;47;21;1;194.404;NULL;NULL;NULL
2974;2;15/04/2022 11:00;0;0;0;0;0;0;0;0;-950.344;0.153281;153.281;1;0;0;0;-3;-61;44;1;200.759;NULL;NULL;NULL
2975;22;15/04/2022 11:01;452.417.106.628.418;19.834.510.803.222.600;124;0;4;0;0;0;-101.166;0;0.306563;1;0;0;0;-17;43;18;1;229.305;NULL;NULL;NULL
2976;3;15/04/2022 11:24;4.499.053.955.078.120;7.517.449.855.804.440;260;0;4;0;0;0;-996.328;-0.459844;-0.919688;1;0;0;0;54;-85;-17;1;186.099;NULL;NULL;NULL
2977;11;15/04/2022 11:31;0;0;0;0;0;0;0;0;-965.672;0.306563;137.953;1;0;0;0;22;-43;34;1;192.721;NULL;NULL;NULL
2978;7;15/04/2022 11:42;0;0;0;0;0;0;0;0;-965.672;291.234;153.281;1;0;0;0;22;-67;38;1;196.567;NULL;NULL;NULL
2979;6;15/04/2022 11:58;0;0;0;0;0;0;0;0;-9.81;-0.153281;229.922;1;0;0;0;10;47;21;1;198.356;NULL;NULL;NULL
2980;2;15/04/2022 12:00;0;0;0;0;0;0;0;0;-919.687;0;107.297;1;0;0;0;-3;-61;44;1;20.164;NULL;NULL;NULL
2981;22;15/04/2022 12:01;4.524.176.025.390.620;19.834.760.665.893.500;100;0;6;0;0;0;-101.166;0;0.613125;1;0;0;0;-17;43;18;1;425.441;NULL;NULL;NULL
2982;3;15/04/2022 12:24;44.990.089.416.503.900;7.517.380.237.579.340;238;19.4;5;0;0;0;-9.81;-0.459844;-0.306563;1;0;0;0;54;-85;-17;1;192.401;NULL;NULL;NULL
2983;11;15/04/2022 12:31;0;0;0;0;0;0;0;0;-9.81;0.153281;153.281;1;0;0;0;22;-43;34;1;196.967;NULL;NULL;NULL
2984;7;15/04/2022 12:42;44.989.990.234.375;7.517.789.840.698.240;292;0;2;0;0;0;-950.344;275.906;199.266;1;0;0;0;22;-67;38;1;200.973;NULL;NULL;NULL
2985;6;15/04/2022 12:58;0;0;0;0;0;0;0;0;-996.328;-0.306563;321.891;1;0;0;0;10;47;21;1;202.895;NULL;NULL;NULL
2986;22;15/04/2022 13:00;4.524.176.025.390.620;1.983.466.911.315.910;115;0;6;0;0;0;-101.166;-0.153281;0.766406;1;0;0;0;-17;43;18;1;43.508;NULL;NULL;NULL
2987;3;15/04/2022 13:28;44.990.821.838.378.900;75.171.799.659.729;301;8.9;5;0;0;0;-950.344;-0.613125;0;1;0;0;0;54;-85;-17;1;200.412;NULL;NULL;NULL
2988;11;15/04/2022 13:32;0;0;0;0;0;0;0;0;-950.344;0.306563;168.609;1;0;0;0;22;-43;34;1;20.124;NULL;NULL;NULL
2989;7;15/04/2022 13:40;44.990.501.403.808.500;7.517.789.840.698.240;280;0;6;0;0;0;-965.672;260.578;107.297;1;0;0;0;22;-67;38;1;201.801;NULL;NULL;NULL
2990;6;15/04/2022 13:58;0;0;0;0;0;0;0;0;-965.672;-0.153281;229.922;1;0;0;0;10;47;21;1;207.141;NULL;NULL;NULL
2991;22;15/04/2022 14:00;45.241.798.400.878.900;19.834.739.685.058.500;111;0;5;0;0;0;-104.231;-0.153281;0.613125;1;0;0;0;-17;43;18;1;454.894;NULL;NULL;NULL
2992;2;15/04/2022 14:01;0;0;0;0;0;0;0;0;-935.016;0.153281;0.919688;1;0;0;0;-3;-61;44;1;202.441;NULL;NULL;NULL
2993;3;15/04/2022 14:26;4.499.068.832.397.460;7.517.270.088.195.800;232;0;4;0;0;0;-965.672;-0.613125;-0.306563;1;0;0;0;54;-85;-17;1;202.735;NULL;NULL;NULL
2994;11;15/04/2022 14:32;0;0;0;0;0;0;0;0;-965.672;0.153281;0.613125;1;0;0;0;22;-43;34;1;205.486;NULL;NULL;NULL
2995;7;15/04/2022 14:41;44.990.631.103.515.600;7.517.819.881.439.200;383;0;3;0;0;0;-965.672;275.906;168.609;1;0;0;0;22;-67;38;1;209.705;NULL;NULL;NULL
2996;6;15/04/2022 14:58;0;0;0;0;0;0;0;0;-965.672;-0.306563;260.578;1;0;0;0;10;47;21;1;213.256;NULL;NULL;NULL
2997;22;15/04/2022 14:59;4.524.177.932.739.250;19.834.840.774.536.100;83;0;5;0;0;0;-101.166;0;0.766406;1;0;0;0;-17;43;18;1;412.489;NULL;NULL;NULL
2998;2;15/04/2022 15:01;0;0;0;0;0;0;0;0;-919.687;0.153281;183.938;1;0;0;0;-3;-61;44;1;202.842;NULL;NULL;NULL
2999;11;15/04/2022 15:32;0;0;0;0;0;0;0;0;-965.672;0.153281;0.766406;1;0;0;0;22;-43;34;1;211.387;NULL;NULL;NULL
3000;7;15/04/2022 15:39;4.499.087.905.883.780;7.516.349.792.480.460;190;5.9;4;0;0;0;-965.672;275.906;153.281;1;0;0;0;22;-67;38;1;212.188;NULL;NULL;NULL
3001;6;15/04/2022 15:58;44.990.509.033.203.100;7.517.360.210.418.700;292;0;3;0;0;0;-9.81;-0.306563;260.578;1;0;0;0;10;47;21;1;217.182;NULL;NULL;NULL
3002;22;15/04/2022 15:59;45.241.729.736.328.100;19.834.789.276.123.000;108;0;4;0;0;0;-996.328;-0.153281;0.919688;1;0;0;0;-17;43;18;1;370.352;NULL;NULL;NULL
3003;2;15/04/2022 16:01;0;0;0;0;0;0;0;0;-919.687;0.306563;137.953;1;0;0;0;-3;-61;44;1;204.524;NULL;NULL;NULL
3004;3;15/04/2022 16:25;44.990.478.515.625;7.517.399.787.902.830;376;0;4;0;0;0;-9.81;-0.613125;-0.459844;1;0;0;0;54;-85;-17;1;204.177;NULL;NULL;NULL
3005;11;15/04/2022 16:32;0;0;0;0;0;0;0;0;-996.328;0.306563;137.953;1;0;0;0;22;-43;34;1;214.218;NULL;NULL;NULL
3006;7;15/04/2022 16:40;44.990.501.403.808.500;7.516.560.077.667.230;238;0;4;0;0;0;-919.687;260.578;107.297;1;0;0;0;22;-67;38;1;215.713;NULL;NULL;NULL
3007;6;15/04/2022 16:56;44.989.768.981.933.500;7.519.189.834.594.720;344;0;2;0;0;0;-965.672;-0.153281;260.578;1;0;0;0;10;47;21;1;216.407;NULL;NULL;NULL
3008;22;15/04/2022 16:59;4.524.177.932.739.250;19.834.800.720.214.800;118;0;7;0;0;0;-101.166;-0.153281;0.613125;1;0;0;0;-17;43;18;1;356.973;NULL;NULL;NULL
3009;2;15/04/2022 17:02;0;0;0;0;0;0;0;0;-935.016;0.153281;137.953;1;0;0;0;-3;-61;44;1;205.379;NULL;NULL;NULL
3010;3;15/04/2022 17:25;4.499.094.009.399.410;75.169.501.304.626.400;321;0;4;0;0;0;-950.344;-0.459844;-0.459844;1;0;0;0;54;-85;-17;1;20.375;NULL;NULL;NULL
3011;11;15/04/2022 17:32;0;0;0;0;0;0;0;0;-965.672;0.306563;122.625;1;0;0;0;22;-43;34;1;21.566;NULL;NULL;NULL
3012;7;15/04/2022 17:40;44.991.451.263.427.700;7.518.340.110.778.800;484;0;5;0;0;0;-950.344;291.234;122.625;1;0;0;0;22;-67;38;1;217.609;NULL;NULL;NULL
3013;22;15/04/2022 17:59;45.241.790.771.484.300;1.983.477.020.263.670;91;0;5;0;0;0;-996.328;-0.153281;0.766406;1;0;0;0;-17;43;18;1;293.206;NULL;NULL;NULL
3014;6;15/04/2022 17:59;0;0;0;0;0;0;0;0;-965.672;-0.306563;321.891;1;0;0;0;10;47;21;1;221.561;NULL;NULL;NULL
3015;2;15/04/2022 18:02;0;0;0;0;0;0;0;0;-935.016;0.306563;107.297;1;0;0;0;-3;-61;44;1;205.993;NULL;NULL;NULL
3016;3;15/04/2022 18:25;4.499.089.813.232.420;7.516.630.172.729.490;295;0.6;5;0;0;0;-965.672;-0.613125;-137.953;1;0;0;0;54;-85;-17;1;20.367;NULL;NULL;NULL
3017;11;15/04/2022 18:33;0;0;0;0;0;0;0;0;-950.344;0.153281;107.297;1;0;0;0;22;-43;34;1;216.995;NULL;NULL;NULL
3018;7;15/04/2022 18:39;4.499.106.979.370.110;7.515.749.931.335.440;224;1.4;3;0;0;0;-950.344;275.906;137.953;1;0;0;0;22;-67;38;1;217.075;NULL;NULL;NULL
3019;6;15/04/2022 18:59;0;0;0;0;0;0;0;0;-965.672;-0.306563;260.578;1;0;0;0;10;47;21;1;222.709;NULL;NULL;NULL
3020;22;15/04/2022 18:59;45.241.798.400.878.900;19.834.779.739.379.800;100;0;4;0;0;0;-101.166;-0.153281;0.459844;1;0;0;0;-17;43;18;1;240.146;NULL;NULL;NULL
3021;2;15/04/2022 19:02;0;0;0;0;0;0;0;0;-935.016;0;137.953;1;0;0;0;-3;-61;44;1;20.642;NULL;NULL;NULL
3022;3;15/04/2022 19:26;44.990.509.033.203.100;751.816.987.991.333;278;0;3;0;0;0;-965.672;-0.613125;-0.766406;1;0;0;0;54;-85;-17;1;204.471;NULL;NULL;NULL
3023;11;15/04/2022 19:33;0;0;0;0;0;0;0;0;-919.687;0.306563;122.625;1;0;0;0;22;-43;34;1;218.277;NULL;NULL;NULL
3024;7;15/04/2022 19:41;4.499.085.998.535.150;7.518.370.151.519.770;388;2.1;4;0;0;0;-950.344;275.906;183.938;1;0;0;0;22;-67;38;1;220.573;NULL;NULL;NULL
3025;6;15/04/2022 19:58;4.499.068.069.458.000;7.516.670.227.050.780;250;1.7;4;0;0;0;-9.81;-0.306563;260.578;1;0;0;0;10;47;21;1;221.347;NULL;NULL;NULL
3026;22;15/04/2022 19:59;4.524.174.118.041.990;19.834.659.576.416.000;111;0;2;0;0;0;-996.328;0;0.919688;1;0;0;0;-17;43;18;1;209.625;NULL;NULL;NULL
3027;2;15/04/2022 20:02;0;0;0;0;0;0;0;0;-935.016;0.306563;122.625;1;0;0;0;-3;-61;44;1;205.833;NULL;NULL;NULL
3028;3;15/04/2022 20:25;44.990.440.368.652.300;75.176.801.681.518.500;377;0;4;0;0;0;-950.344;-0.613125;-0.306563;1;0;0;0;54;-85;-17;1;202.415;NULL;NULL;NULL
3029;11;15/04/2022 20:33;0;0;0;0;0;0;0;0;-950.344;0.153281;122.625;1;0;0;0;22;-43;34;1;217.983;NULL;NULL;NULL
3030;7;15/04/2022 20:40;4.499.129.104.614.250;7.516.880.035.400.390;277;0;3;0;0;0;-950.344;260.578;107.297;1;0;0;0;22;-67;38;1;218.223;NULL;NULL;NULL
3031;6;15/04/2022 20:57;4.499.034.881.591.790;7.518.219.947.814.940;280;0;4;0;0;0;-9.81;-0.459844;306.562;1;0;0;0;10;47;21;1;220.199;NULL;NULL;NULL
3032;22;15/04/2022 21:00;4.524.174.880.981.440;1.983.469.009.399.410;104;0;6;0;0;0;-996.328;-0.153281;0.459844;1;0;0;0;-17;43;18;1;19.435;NULL;NULL;NULL
3033;2;15/04/2022 21:03;0;0;0;0;0;0;0;0;-935.016;0.153281;107.297;1;0;0;0;-3;-61;44;1;205.432;NULL;NULL;NULL
3034;3;15/04/2022 21:26;449.904.899.597.168;7.517.620.086.669.920;351;0;4;0;0;0;-9.81;-0.766406;-0.613125;1;0;0;0;54;-85;-17;1;201.534;NULL;NULL;NULL
3035;11;15/04/2022 21:33;0;0;0;0;0;0;0;0;-919.687;0.306563;137.953;1;0;0;0;22;-43;34;1;217.742;NULL;NULL;NULL
3036;7;15/04/2022 21:42;44.990.440.368.652.300;7.517.340.183.258.050;351;0;4;0;0;0;-950.344;275.906;0.613125;1;0;0;0;22;-67;38;1;220.573;NULL;NULL;NULL
3037;6;15/04/2022 21:57;4.499.039.840.698.240;7.517.730.236.053.460;287;0;4;0;0;0;-9.81;-0.306563;275.906;1;0;0;0;10;47;21;1;218.009;NULL;NULL;NULL
3038;22;15/04/2022 22:00;4.524.174.118.041.990;1.983.473.014.831.540;105;0;5;0;0;0;-102.698;-0.153281;0.459844;1;0;0;0;-17;43;18;1;174.029;NULL;NULL;NULL
3039;3;15/04/2022 22:26;4.499.055.862.426.750;7.517.980.098.724.360;298;0;4;0;0;0;-965.672;-0.459844;0;1;0;0;0;54;-85;-17;1;201.774;NULL;NULL;NULL
3040;11;15/04/2022 22:33;0;0;0;0;0;0;0;0;-996.328;0.153281;107.297;1;0;0;0;22;-43;34;1;216.701;NULL;NULL;NULL
3041;7;15/04/2022 22:40;449.900.016.784.668;7.518.050.193.786.620;246;0;5;0;0;0;-950.344;275.906;0.919688;1;0;0;0;22;-67;38;1;215.793;NULL;NULL;NULL
3042;6;15/04/2022 22:59;0;0;0;0;0;0;0;0;-9.81;-0.459844;229.922;1;0;0;0;10;47;21;1;220.813;NULL;NULL;NULL
3043;22;15/04/2022 23:00;45.241.539.001.464.800;1.983.441.925.048.820;134;0;4;0;0;0;-101.166;-0.153281;0.459844;1;0;0;0;-17;43;18;1;165.938;NULL;NULL;NULL
3044;2;15/04/2022 23:03;0;0;0;0;0;0;0;0;-935.016;0.306563;107.297;1;0;0;0;-3;-61;44;1;205.592;NULL;NULL;NULL
3045;3;15/04/2022 23:27;4.499.103.927.612.300;751.639.986.038.208;213;0;3;0;0;0;-965.672;-0.613125;-0.613125;1;0;0;0;54;-85;-17;1;201.534;NULL;NULL;NULL
3046;11;15/04/2022 23:33;0;0;0;0;0;0;0;0;-965.672;0.153281;107.297;1;0;0;0;22;-43;34;1;215.579;NULL;NULL;NULL
3047;7;15/04/2022 23:43;4.499.055.099.487.300;751.738.977.432.251;277;0.8;4;0;0;0;-950.344;291.234;168.609;1;0;0;0;22;-67;38;1;218.811;NULL;NULL;NULL
3048;6;16/04/2022 00:00;0;0;0;0;0;0;0;0;-9.81;0;275.906;1;0;0;0;10;47;21;1;219.718;NULL;NULL;NULL
3049;22;16/04/2022 00:01;4.524.184.036.254.880;19.834.810.256.958.000;92;0;4;0;0;0;-101.166;-0.306563;0.153281;1;0;0;0;-17;43;18;1;15.272;NULL;NULL;NULL
3050;2;16/04/2022 00:03;0;0;0;0;0;0;0;0;-919.687;0.306563;122.625;1;0;0;0;-3;-61;44;1;205.432;NULL;NULL;NULL
3051;3;16/04/2022 00:29;0;0;0;0;0;0;0;0;-965.672;-0.613125;-0.459844;1;0;0;0;54;-85;-17;1;202.895;NULL;NULL;NULL
3052;11;16/04/2022 00:34;0;0;0;0;0;0;0;0;-9.81;0.153281;137.953;1;0;0;0;22;-43;34;1;214.405;NULL;NULL;NULL
3053;7;16/04/2022 00:41;44.990.501.403.808.500;75.171.098.709.106.400;343;2.3;2;0;0;0;-9.81;306.562;107.297;1;0;0;0;22;-67;38;1;214.511;NULL;NULL;NULL
3054;6;16/04/2022 01:00;0;0;0;0;0;0;0;0;-965.672;-0.306563;229.922;1;0;0;0;10;47;21;1;218.196;NULL;NULL;NULL
3055;22;16/04/2022 01:02;4.524.174.118.041.990;1.983.470.916.748.040;121;0;5;0;0;0;-996.328;-0.153281;0.459844;1;0;0;0;-17;43;18;1;142.813;NULL;NULL;NULL
3056;3;16/04/2022 01:26;4.499.103.927.612.300;7.517.429.828.643.790;292;0;2;0;0;0;-965.672;-0.613125;-0.306563;1;0;0;0;54;-85;-17;1;197.929;NULL;NULL;NULL
3057;11;16/04/2022 01:34;0;0;0;0;0;0;0;0;-965.672;0;137.953;1;0;0;0;22;-43;34;1;213.577;NULL;NULL;NULL
3058;7;16/04/2022 01:44;0;0;0;0;0;0;0;0;-9.81;275.906;0.306563;1;0;0;0;22;-67;38;1;216.167;NULL;NULL;NULL
3059;6;16/04/2022 02:00;0;0;0;0;0;0;0;0;-965.672;-0.459844;275.906;1;0;0;0;10;47;21;1;216.728;NULL;NULL;NULL
3060;22;16/04/2022 02:02;45.241.729.736.328.100;19.834.739.685.058.500;109;0;4;0;0;0;-9.81;-0.153281;0.153281;1;0;0;0;-17;43;18;1;134.215;NULL;NULL;NULL
3061;3;16/04/2022 02:28;4.499.053.955.078.120;7.517.690.181.732.170;322;2.7;5;0;0;0;-9.81;-0.613125;-0.766406;1;0;0;0;54;-85;-17;1;200.038;NULL;NULL;NULL
3062;11;16/04/2022 02:34;0;0;0;0;0;0;0;0;-950.344;0.306563;0.766406;1;0;0;0;22;-43;34;1;211.894;NULL;NULL;NULL
3063;7;16/04/2022 02:43;449.906.005.859.375;7.517.250.061.035.150;277;0;3;0;0;0;-950.344;291.234;107.297;1;0;0;0;22;-67;38;1;214.672;NULL;NULL;NULL
3064;6;16/04/2022 03:00;0;0;0;0;0;0;0;0;-9.81;-0.306563;24.525;1;0;0;0;10;47;21;1;215.339;NULL;NULL;NULL
3065;22;16/04/2022 03:03;4.524.169.158.935.540;1.983.473.014.831.540;101;0;4;0;0;0;-102.698;-0.306563;0.459844;1;0;0;0;-17;43;18;1;129.194;NULL;NULL;NULL
3066;3;16/04/2022 03:25;44.990.840.911.865.200;751.662.015.914.917;230;0;4;0;0;0;-965.672;-0.459844;-0.766406;1;0;0;0;54;-85;-17;1;195.151;NULL;NULL;NULL
3067;11;16/04/2022 03:34;0;0;0;0;0;0;0;0;-965.672;0.153281;168.609;1;0;0;0;22;-43;34;1;210.052;NULL;NULL;NULL
3068;7;16/04/2022 03:41;4.499.190.139.770.500;7.515.510.082.244.870;60;0;3;0;0;0;-965.672;275.906;107.297;1;0;0;0;22;-67;38;1;210.025;NULL;NULL;NULL
3069;6;16/04/2022 04:00;0;0;0;0;0;0;0;0;-9.81;-0.153281;275.906;1;0;0;0;10;47;21;1;214.031;NULL;NULL;NULL
3070;22;16/04/2022 04:04;4.524.176.025.390.620;1.983.477.020.263.670;101;0;7;0;0;0;-101.166;-0.153281;0.153281;1;0;0;0;-17;43;18;1;128.286;NULL;NULL;NULL
3071;2;16/04/2022 04:04;0;0;0;0;0;0;0;0;-919.687;0.306563;107.297;1;0;0;0;-3;-61;44;1;205.592;NULL;NULL;NULL
3072;3;16/04/2022 04:26;4.499.065.017.700.190;7.516.870.021.820.060;259;0;2;0;0;0;-965.672;-0.613125;-0.459844;1;0;0;0;54;-85;-17;1;195.418;NULL;NULL;NULL
3073;11;16/04/2022 04:34;0;0;0;0;0;0;0;0;-965.672;0.306563;0.766406;1;0;0;0;22;-43;34;1;208.797;NULL;NULL;NULL
3074;7;16/04/2022 04:41;4.499.016.189.575.190;7.517.099.857.330.320;229;0;3;0;0;0;-950.344;275.906;122.625;1;0;0;0;22;-67;38;1;207.301;NULL;NULL;NULL
3075;6;16/04/2022 05:00;0;0;0;0;0;0;0;0;-996.328;-0.153281;260.578;1;0;0;0;10;47;21;1;212.215;NULL;NULL;NULL
3076;22;16/04/2022 05:04;4.524.177.932.739.250;19.834.699.630.737.300;100;0;5;0;0;0;-996.328;0;0.306563;1;0;0;0;-17;43;18;1;121.824;NULL;NULL;NULL
3077;3;16/04/2022 05:25;4.499.079.132.080.070;75.172.200.202.941.800;273;0;2;0;0;0;-950.344;-0.459844;-107.297;1;0;0;0;54;-85;-17;1;187.728;NULL;NULL;NULL
